Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume
2020-02-04,9291.35,9350.0,9093.01,9197.02,53308.175266,2020-02-04 23:59:59.999000064,491136137.2107625,528930,26103.432307,240571508.2401516
2020-02-05,9197.02,9744.45,9177.22,9612.04,64870.415615,2020-02-05 23:59:59.999000064,613540574.7818311,661758,35375.605202,334620486.13736695
2020-02-06,9612.03,9862.57,9526.35,9772.0,64949.706588,2020-02-06 23:59:59.999000064,631245079.8223813,682179,32143.454647,312506614.3866245
2020-02-07,9772.0,9885.0,9730.0,9813.73,43966.114632,2020-02-07 23:59:59.999000064,430744860.1814393,582249,22733.988186,222761439.9557888
2020-02-08,9813.87,9940.0,9667.11,9895.05,43600.843666,2020-02-08 23:59:59.999000064,427781790.200816,514573,22664.381837,222438123.8466874
2020-02-09,9895.04,10166.0,9880.75,10151.75,43408.475616,2020-02-09 23:59:59.999000064,437441704.9053964,536848,22408.277327,225799470.0027466
2020-02-10,10151.72,10188.0,9756.0,9851.83,59573.084619,2020-02-10 23:59:59.999000064,590091358.442907,690308,28618.883245,283509329.4368132
2020-02-11,9851.74,10323.59,9700.0,10223.08,62422.395224,2020-02-11 23:59:59.999000064,624970415.4054741,710170,31905.31642,319373572.87250507
2020-02-12,10223.08,10450.0,10223.08,10326.46,61008.06393,2020-02-12 23:59:59.999000064,629756037.5160786,857655,31141.8077,321525481.5414018
2020-02-13,10325.33,10500.0,10080.0,10229.63,79344.358759,2020-02-13 23:59:59.999000064,815507473.735361,932802,38475.272548,395629173.0386233
2020-02-14,10227.78,10381.56,10111.37,10344.36,47038.480173,2020-02-14 23:59:59.999000064,482455622.003626,622310,23697.005493,243079257.30551487
2020-02-15,10344.36,10375.0,9801.0,9904.72,57657.202947,2020-02-15 23:59:59.999000064,580845331.1747848,739781,26758.580323,269731775.5031557
2020-02-16,9904.46,10050.0,9638.12,9917.27,60023.999537,2020-02-16 23:59:59.999000064,592584876.9040861,708070,29406.136839,290482773.25193715
2020-02-17,9910.7,9964.16,9452.67,9706.0,70261.011901,2020-02-17 23:59:59.999000064,680009637.6159953,778058,33221.839241,321724146.09734815
